mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife,mol_url
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Prostaglandin G/H synthase 2,94,290,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone","Nitric-oxide synthase, endothelial",95,291,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Voltage-dependent calcium channel subunit alpha-2/delta-1,259,762,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",DNA topoisomerase II,287,817,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Estrogen receptor beta,307,869,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Dipeptidyl peptidase IV,332,952,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Mitogen-activated protein kinase 14,402,1540,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Glycogen synthase kinase-3 beta,422,1721,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Heat shock protein HSP 90,444,1939,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Serine/threonine-protein kinase Chk1,647,5790,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Trypsin-1,2928,3176,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Nuclear receptor coactivator 2,3276,6241,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Nuclear receptor coactivator 1,3279,6228,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Calcium-activated potassium channel subunit alpha 1,3727,610,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Calmodulin,3907,465,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Beta-2 adrenergic receptor,261,766,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL003095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",Beta-secretase,387,1406,358.37,2.80,1,7,51.96,0.88,-0.21,0.41,0.17,15.98,https://tcmsp-e.com/molecule.php?qn=3095
MOL007245,3-Methylkempferol,"Nitric oxide synthase, inducible",3,7,300.28,1.84,3,6,60.16,0.37,-0.49,0.26,0.36,16.36,https://tcmsp-e.com/molecule.php?qn=7245
MOL007245,3-Methylkempferol,Prostaglandin G/H synthase 1,6,20,300.28,1.84,3,6,60.16,0.37,-0.49,0.26,0.36,16.36,https://tcmsp-e.com/molecule.php?qn=7245
MOL007245,3-Methylkempferol,Androgen receptor,48,146,300.28,1.84,3,6,60.16,0.37,-0.49,0.26,0.36,16.36,https://tcmsp-e.com/molecule.php?qn=7245
MOL007245,3-Methylkempferol,Prostaglandin G/H synthase 2,94,290,300.28,1.84,3,6,60.16,0.37,-0.49,0.26,0.36,16.36,https://tcmsp-e.com/molecule.php?qn=7245
MOL007245,3-Methylkempferol,Dipeptidyl peptidase IV,332,952,300.28,1.84,3,6,60.16,0.37,-0.49,0.26,0.36,16.36,https://tcmsp-e.com/molecule.php?qn=7245
MOL007245,3-Methylkempferol,Mitogen-activated protein kinase 14,402,1540,300.28,1.84,3,6,60.16,0.37,-0.49,0.26,0.36,16.36,https://tcmsp-e.com/molecule.php?qn=7245
MOL007245,3-Methylkempferol,Glycogen synthase kinase-3 beta,422,1721,300.28,1.84,3,6,60.16,0.37,-0.49,0.26,0.36,16.36,https://tcmsp-e.com/molecule.php?qn=7245
MOL007245,3-Methylkempferol,Heat shock protein HSP 90,444,1939,300.28,1.84,3,6,60.16,0.37,-0.49,0.26,0.36,16.36,https://tcmsp-e.com/molecule.php?qn=7245
MOL007245,3-Methylkempferol,Cell division protein kinase 2,482,2240,300.28,1.84,3,6,60.16,0.37,-0.49,0.26,0.36,16.36,https://tcmsp-e.com/molecule.php?qn=7245
MOL007245,3-Methylkempferol,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,300.28,1.84,3,6,60.16,0.37,-0.49,0.26,0.36,16.36,https://tcmsp-e.com/molecule.php?qn=7245
MOL007245,3-Methylkempferol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,300.28,1.84,3,6,60.16,0.37,-0.49,0.26,0.36,16.36,https://tcmsp-e.com/molecule.php?qn=7245
MOL009038,GBGB,N/A,N/A,N/A,550.57,-4.00,8,15,45.58,-3.29,-5.43,0.83,0.26,10.25,https://tcmsp-e.com/molecule.php?qn=9038
