Herb,Ingredient Name,PubChem ID,Gene ID,Gene Name,Score
치자,crocetin,5281232,836,CASP3,known target in HIT
치자,crocetin,5281232,3814,KISS1,known target in HIT
치자,crocetin,5281232,7412,VCAM1,known target in HIT
치자,crocetin,5281232,7299,TYR,known target in HIT
치자,crocetin,5281232,5673,PSG5,0.84
치자,crocetin,5281232,5423,POLB,0.84
치자,crocetin,5281232,6535,SLC6A8,0.84
치자,crocetin,5281232,51327,AHSP,0.84
치자,crocetin,5281232,2173,FABP7,0.84
치자,crocetin,5281232,548596,CKMT1A,0.84
치자,crocetin,5281232,2395,FXN,0.84
치자,crocetin,5281232,9052,GPRC5A,0.84
치자,crocetin,5281232,6546,SLC8A1,0.84
치자,crocetin,5281232,5950,RBP4,0.84
치자,crocetin,5281232,3040,HBA2,0.84
치자,crocetin,5281232,340665,CYP26C1,0.84
치자,crocetin,5281232,54898,ELOVL2,0.84
치자,crocetin,5281232,4609,MYC,0.84
치자,crocetin,5281232,6720,SREBF1,0.84
치자,crocetin,5281232,5918,RARRES1,0.84
치자,crocetin,5281232,1152,CKB,0.84
치자,crocetin,5281232,3992,FADS1,0.84
치자,crocetin,5281232,5915,RARB,0.84
치자,crocetin,5281232,9415,FADS2,0.84
지모,kaempferol,5280863,5599,MAPK8,known target in HIT
지모,kaempferol,5280863,836,CASP3,known target in HIT
지모,kaempferol,5280863,7295,TXN,known target in text mining
지모,kaempferol,5280863,10599,SLCO1B1,known target in text mining
지모,kaempferol,5280863,4067,LYN,known target in text mining
지모,kaempferol,5280863,1432,MAPK14,known target in HIT
지모,kaempferol,5280863,3162,HMOX1,known target in HIT
지모,kaempferol,5280863,11315,PARK7,known target in text mining
지모,kaempferol,5280863,329,BIRC2,known target in HIT
지모,kaempferol,5280863,5341,PLEK,known target in HIT
지모,kaempferol,5280863,1543,CYP1A1,known target in HIT
지모,kaempferol,5280863,4790,NFKB1,known target in HIT
지모,kaempferol,5280863,55968,NSFL1C,known target in HIT
지모,kaempferol,5280863,1545,CYP1B1,known target in HIT
지모,kaempferol,5280863,91807,MYLK3,known target in text mining
지모,kaempferol,5280863,207,AKT1,known target in text mining
지모,kaempferol,5280863,330,BIRC3,known target in HIT
지모,kaempferol,5280863,5468,PPARG,known target in HIT
지모,kaempferol,5280863,6401,SELE,known target in HIT
지모,kaempferol,5280863,695,BTK,known target in text mining
지모,kaempferol,5280863,406991,MIR21,known target in HIT
지모,kaempferol,5280863,4312,MMP1,known target in HIT
지모,kaempferol,5280863,3710,ITPR3,known target in text mining
지모,kaempferol,5280863,983,CDK1,known target in HIT
지모,kaempferol,5280863,5743,PTGS2,known target in HIT
지모,kaempferol,5280863,1544,CYP1A2,known target in HIT
지모,kaempferol,5280863,9075,CLDN2,known target in HIT
지모,kaempferol,5280863,3576,CXCL8,known target in HIT
지모,kaempferol,5280863,6772,STAT1,known target in HIT
지모,kaempferol,5280863,7412,VCAM1,known target in HIT
지모,kaempferol,5280863,8856,NR1I2,known target in HIT
지모,kaempferol,5280863,4318,MMP9,known target in HIT
지모,kaempferol,5280863,659,BMPR2,known target in HIT
지모,kaempferol,5280863,7082,TJP1,known target in HIT
지모,kaempferol,5280863,1733,DIO1,known target in HIT
지모,kaempferol,5280863,3383,ICAM1,known target in HIT
지모,kaempferol,5280863,90550,MCU,known target in HIT
지모,kaempferol,5280863,3725,JUN,known target in HIT
지모,kaempferol,5280863,581,BAX,known target in HIT
지모,kaempferol,5280863,596,BCL2,known target in HIT
지모,kaempferol,5280863,3320,HSP90AA1,known target in text mining
지모,kaempferol,5280863,2944,GSTM1,known target in HIT
지모,kaempferol,5280863,6774,STAT3,known target in text mining
지모,kaempferol,5280863,6850,SYK,known target in text mining
지모,kaempferol,5280863,50507,NOX4,known target in text mining
지모,kaempferol,5280863,50943,FOXP3,known target in HIT
지모,kaempferol,5280863,7124,TNF,known target in HIT
지모,kaempferol,5280863,2946,GSTM2,known target in HIT
지모,kaempferol,5280863,1576,CYP3A4,known target in text mining
지모,kaempferol,5280863,847,CAT,known target in text mining
지모,kaempferol,5280863,4792,NFKBIA,known target in HIT
지모,kaempferol,5280863,9970,NR1I3,known target in HIT
지모,kaempferol,5280863,2852,GPER1,known target in text mining
지모,kaempferol,5280863,2101,ESRRA,known target in HIT
지모,kaempferol,5280863,1017,CDK2,known target in text mining
지모,kaempferol,5280863,196,AHR,known target in HIT
지모,kaempferol,5280863,4843,NOS2,known target in HIT
지모,kaempferol,5280863,4780,NFE2L2,known target in text mining
지모,kaempferol,5280863,6197,RPS6KA3,known target in HIT
지모,kaempferol,5280863,7498,XDH,known target in HIT
지모,kaempferol,5280863,3690,ITGB3,0.84
지모,kaempferol,5280863,4891,SLC11A2,0.84
지모,kaempferol,5280863,101,ADAM8,0.82
지모,kaempferol,5280863,93380,MMGT1,0.82
지모,kaempferol,5280863,2103,ESRRB,0.8
치자,isoimperatorin,68081,836,CASP3,known target in HIT
치자,isoimperatorin,68081,5743,PTGS2,known target in HIT
치자,isoimperatorin,68081,841,CASP8,known target in HIT
치자,isoimperatorin,68081,842,CASP9,known target in HIT
치자,Ammidin,10212,578,BAK1,known target in HERB
치자,Ammidin,10212,4170,MCL1,known target in HERB
치자,Ammidin,10212,3586,IL10,known target in HERB
치자,Ammidin,10212,8856,NR1I2,known target in HERB
치자,Ammidin,10212,4790,NFKB1,known target in HERB
치자,Ammidin,10212,1576,CYP3A4,known target in HERB
치자,Ammidin,10212,581,BAX,known target in HERB
치자,Mandenol,5282184,5970,RELA,0.84
치자,Mandenol,5282184,9817,KEAP1,0.84
치자,Mandenol,5282184,3351,HTR1B,0.8
치자,Mandenol,5282184,5375,PMP2,0.8
치자,Mandenol,5282184,1588,CYP19A1,0.8
치자,Mandenol,5282184,6256,RXRA,0.8
치자,Mandenol,5282184,5732,PTGER2,0.8
치자,Mandenol,5282184,55879,GABRQ,0.8
치자,Mandenol,5282184,2173,FABP7,0.8
치자,Mandenol,5282184,240,ALOX5,0.8
치자,Mandenol,5282184,2556,GABRA3,0.8
치자,Mandenol,5282184,2182,ACSL4,0.8
치자,Mandenol,5282184,5241,PGR,0.8
치자,Mandenol,5282184,5468,PPARG,0.8
치자,Mandenol,5282184,5734,PTGER4,0.8
치자,Mandenol,5282184,2161,F12,0.8
치자,Mandenol,5282184,6546,SLC8A1,0.8
치자,Mandenol,5282184,2554,GABRA1,0.8
치자,Mandenol,5282184,5743,PTGS2,0.8
치자,Mandenol,5282184,2562,GABRB3,0.8
치자,Ethyl oleate (NF),5363269,5970,RELA,0.84
치자,Ethyl oleate (NF),5363269,9817,KEAP1,0.84
치자,Ethyl oleate (NF),5363269,3351,HTR1B,0.8
치자,Ethyl oleate (NF),5363269,5375,PMP2,0.8
치자,Ethyl oleate (NF),5363269,1588,CYP19A1,0.8
치자,Ethyl oleate (NF),5363269,6256,RXRA,0.8
치자,Ethyl oleate (NF),5363269,5732,PTGER2,0.8
치자,Ethyl oleate (NF),5363269,55879,GABRQ,0.8
치자,Ethyl oleate (NF),5363269,3291,HSD11B2,0.8
치자,Ethyl oleate (NF),5363269,2556,GABRA3,0.8
치자,Ethyl oleate (NF),5363269,5241,PGR,0.8
치자,Ethyl oleate (NF),5363269,5468,PPARG,0.8
치자,Ethyl oleate (NF),5363269,5734,PTGER4,0.8
치자,Ethyl oleate (NF),5363269,2161,F12,0.8
치자,Ethyl oleate (NF),5363269,6546,SLC8A1,0.8
치자,Ethyl oleate (NF),5363269,2554,GABRA1,0.8
치자,Ethyl oleate (NF),5363269,2562,GABRB3,0.8
치자,Ethyl oleate (NF),5363269,2559,GABRA6,0.8
치자,Ethyl oleate (NF),5363269,2560,GABRB1,0.8
치자,Ethyl oleate (NF),5363269,54898,ELOVL2,0.8
치자,croomionidine,192462,,,
치자,medioresinol,138113862,,,
치자,methyl dihydrojasmonate,1738124,1346,COX7A1,0.8
치자,methyl dihydrojasmonate,1738124,1026,CDKN1A,0.8
치자,methyl dihydrojasmonate,1738124,1339,COX6A2,0.8
치자,methyl dihydrojasmonate,1738124,10013,HDAC6,0.8
치자,methyl dihydrojasmonate,1738124,55879,GABRQ,0.8
치자,methyl dihydrojasmonate,1738124,4057,LTF,0.8
치자,methyl dihydrojasmonate,1738124,1646,AKR1C2,0.8
치자,methyl dihydrojasmonate,1738124,2556,GABRA3,0.8
치자,methyl dihydrojasmonate,1738124,6010,RHO,0.8
치자,methyl dihydrojasmonate,1738124,2947,GSTM3,0.8
치자,methyl dihydrojasmonate,1738124,7099,TLR4,0.8
치자,methyl dihydrojasmonate,1738124,5468,PPARG,0.8
치자,methyl dihydrojasmonate,1738124,55869,HDAC8,0.8
치자,methyl dihydrojasmonate,1738124,4953,ODC1,0.8
치자,methyl dihydrojasmonate,1738124,6336,SCN10A,0.8
치자,methyl dihydrojasmonate,1738124,653689,GSTT2B,0.8
치자,methyl dihydrojasmonate,1738124,2559,GABRA6,0.8
치자,methyl dihydrojasmonate,1738124,9377,COX5A,0.8
치자,methyl dihydrojasmonate,1738124,3065,HDAC1,0.8
치자,methyl dihydrojasmonate,1738124,23643,LY96,0.8
고삼,lauric acid,3893,23643,LY96,known target in DrugBank
고삼,lauric acid,3893,3172,HNF4A,known target in DrugBank
고삼,lauric acid,3893,26279,PLA2G2D,known target in DrugBank
고삼,lauric acid,3893,128,ADH5,known target in DrugBank
고삼,lauric acid,3893,2641,GCG,known target in HERB
고삼,lauric acid,3893,7436,VLDLR,known target in DrugBank
고삼,lauric acid,3893,5320,PLA2G2A,known target in DrugBank
고삼,lauric acid,3893,733,C8G,known target in DrugBank
고삼,lauric acid,3893,7099,TLR4,known target in DrugBank
고삼,lauric acid,3893,2760,GM2A,known target in DrugBank
고삼,lauric acid,3893,5465,PPARA,known target in DrugBank
고삼,lauric acid,3893,4057,LTF,known target in DrugBank
고삼,lauric acid,3893,51228,GLTP,known target in DrugBank
고삼,lauric acid,3893,127,ADH4,0.98
고삼,lauric acid,3893,130,ADH6,0.98
고삼,lauric acid,3893,125,ADH1B,0.98
고삼,lauric acid,3893,3174,HNF4G,0.98
고삼,lauric acid,3893,124,ADH1A,0.98
고삼,lauric acid,3893,126,ADH1C,0.98
고삼,lauric acid,3893,5467,PPARD,0.98
고삼,lauric acid,3893,131,ADH7,0.98
고삼,lauric acid,3893,3906,LALBA,0.97
고삼,lauric acid,3893,6010,RHO,0.97
고삼,lauric acid,3893,7299,TYR,0.97
고삼,lauric acid,3893,5538,PPT1,0.97
고삼,lauric acid,3893,6716,SRD5A2,0.97
고삼,lauric acid,3893,5047,PAEP,0.97
고삼,lauric acid,3893,6718,AKR1D1,0.97
고삼,lauric acid,3893,27095,TRAPPC3,0.97
고삼,lauric acid,3893,1558,CYP2C8,0.97
고삼,lauric acid,3893,47,ACLY,0.97
고삼,lauric acid,3893,5375,PMP2,0.97
고삼,lauric acid,3893,10243,GPHN,0.96
치자,Eucarvone,136330,1588,CYP19A1,0.84
치자,Eucarvone,136330,6261,RYR1,0.84
치자,Eucarvone,136330,5153,PDE1B,0.84
치자,Eucarvone,136330,5143,PDE4C,0.84
치자,Eucarvone,136330,5290,PIK3CA,0.84
치자,Eucarvone,136330,5293,PIK3CD,0.84
치자,Eucarvone,136330,23420,NOMO1,0.84
치자,Eucarvone,136330,3066,HDAC2,0.84
치자,Eucarvone,136330,5146,PDE6C,0.84
치자,Eucarvone,136330,135,ADORA2A,0.84
치자,Eucarvone,136330,140,ADORA3,0.84
치자,Eucarvone,136330,50940,PDE11A,0.84
치자,Eucarvone,136330,3708,ITPR1,0.84
치자,Eucarvone,136330,367,AR,0.84
치자,Eucarvone,136330,6389,SDHA,0.84
치자,Eucarvone,136330,5139,PDE3A,0.84
치자,Eucarvone,136330,5144,PDE4D,0.84
치자,Eucarvone,136330,8904,CPNE1,0.84
치자,Eucarvone,136330,3710,ITPR3,0.84
치자,Eucarvone,136330,27115,PDE7B,0.84
지모,hexanal,6184,7124,TNF,known target in HIT
지모,hexanal,6184,3725,JUN,known target in HIT
지모,hexanal,6184,948,CD36,known target in HIT
지모,hexanal,6184,2152,F3,known target in HIT
지모,hexanal,6184,8989,TRPA1,0.8
지모,hexanal,6184,79054,TRPM8,0.8
지모,hexanal,6184,162514,TRPV3,0.8
지모,hexanal,6184,7442,TRPV1,0.8
치자,"3',4'-dihydroxywogonin",5316844,,,
치자,13657-68-6,14106072,1588,CYP19A1,0.84
치자,13657-68-6,14106072,6261,RYR1,0.84
치자,13657-68-6,14106072,5153,PDE1B,0.84
치자,13657-68-6,14106072,5143,PDE4C,0.84
치자,13657-68-6,14106072,5290,PIK3CA,0.84
치자,13657-68-6,14106072,5293,PIK3CD,0.84
치자,13657-68-6,14106072,23420,NOMO1,0.84
치자,13657-68-6,14106072,3066,HDAC2,0.84
치자,13657-68-6,14106072,5146,PDE6C,0.84
치자,13657-68-6,14106072,135,ADORA2A,0.84
치자,13657-68-6,14106072,140,ADORA3,0.84
치자,13657-68-6,14106072,50940,PDE11A,0.84
치자,13657-68-6,14106072,3708,ITPR1,0.84
치자,13657-68-6,14106072,367,AR,0.84
치자,13657-68-6,14106072,6389,SDHA,0.84
치자,13657-68-6,14106072,5139,PDE3A,0.84
치자,13657-68-6,14106072,5144,PDE4D,0.84
치자,13657-68-6,14106072,8904,CPNE1,0.84
치자,13657-68-6,14106072,3710,ITPR3,0.84
치자,13657-68-6,14106072,27115,PDE7B,0.84
치자,epijasminoside A,95789921,7124,TNF,0.8
치자,epijasminoside A,95789921,836,CASP3,0.8
치자,epijasminoside A,95789921,2908,NR3C1,0.8
치자,epijasminoside A,95789921,301,ANXA1,0.8
치자,epijasminoside A,95789921,3290,HSD11B1,0.8
치자,epijasminoside A,95789921,4790,NFKB1,0.8
치자,epijasminoside A,95789921,4023,LPL,0.8
치자,epijasminoside A,95789921,4791,NFKB2,0.8
치자,epijasminoside A,95789921,4306,NR3C2,0.8
치자,genistein,5280961,836,CASP3,known target in HIT
치자,genistein,5280961,1410,CRYAB,known target in HIT
치자,genistein,5280961,6347,CCL2,known target in HIT
치자,genistein,5280961,3949,LDLR,known target in HIT
치자,genistein,5280961,1026,CDKN1A,known target in HIT
치자,genistein,5280961,891,CCNB1,known target in HIT
치자,genistein,5280961,10013,HDAC6,known target in HIT
치자,genistein,5280961,4790,NFKB1,known target in HIT
치자,genistein,5280961,1789,DNMT3B,known target in HIT
치자,genistein,5280961,231,AKR1B1,known target in HIT
치자,genistein,5280961,1786,DNMT1,known target in HIT
치자,genistein,5280961,5347,PLK1,known target in HIT
치자,genistein,5280961,7704,ZBTB16,known target in HIT
치자,genistein,5280961,5468,PPARG,known target in HIT
치자,genistein,5280961,6401,SELE,known target in HIT
치자,genistein,5280961,55872,PBK,known target in HIT
치자,genistein,5280961,6531,SLC6A3,known target in HIT
치자,genistein,5280961,842,CASP9,known target in HIT
치자,genistein,5280961,7422,VEGFA,known target in HIT
치자,genistein,5280961,983,CDK1,known target in HIT
치자,genistein,5280961,2670,GFAP,known target in HIT
치자,genistein,5280961,3576,CXCL8,known target in HIT
치자,genistein,5280961,2185,PTK2B,known target in HIT
치자,genistein,5280961,4982,TNFRSF11B,known target in HIT
치자,genistein,5280961,7412,VCAM1,known target in HIT
치자,genistein,5280961,11200,CHEK2,known target in HIT
치자,genistein,5280961,7224,TRPC5,known target in HIT
치자,genistein,5280961,860,RUNX2,known target in HIT
치자,genistein,5280961,2335,FN1,known target in HIT
치자,genistein,5280961,1676,DFFA,known target in HIT
치자,genistein,5280961,9429,ABCG2,known target in HIT
치자,genistein,5280961,54205,CYCS,known target in HIT
치자,genistein,5280961,1080,CFTR,known target in HIT
치자,genistein,5280961,650,BMP2,known target in HIT
치자,genistein,5280961,3725,JUN,known target in HIT
치자,genistein,5280961,7076,TIMP1,known target in HIT
치자,genistein,5280961,3480,IGF1R,known target in HIT
치자,genistein,5280961,6548,SLC9A1,known target in HIT
치자,genistein,5280961,596,BCL2,known target in HIT
치자,genistein,5280961,407024,MIR29B1,known target in HIT
치자,genistein,5280961,3156,HMGCR,known target in HIT
치자,genistein,5280961,4846,NOS3,known target in HIT
치자,genistein,5280961,2264,FGFR4,known target in HIT
치자,genistein,5280961,1558,CYP2C8,known target in text mining
치자,genistein,5280961,10112,KIF20A,known target in HIT
치자,genistein,5280961,2194,FASN,known target in HIT
치자,genistein,5280961,2100,ESR2,known target in HIT
치자,genistein,5280961,1956,EGFR,known target in HIT
치자,genistein,5280961,8671,SLC4A4,known target in HIT
치자,genistein,5280961,3091,HIF1A,known target in HIT
치자,genistein,5280961,1548,CYP2A6,known target in HIT
치자,genistein,5280961,367,AR,known target in HIT
치자,genistein,5280961,9611,NCOR1,known target in HIT
치자,genistein,5280961,335,APOA1,known target in HIT
치자,genistein,5280961,2099,ESR1,known target in HIT
치자,genistein,5280961,6416,MAP2K4,known target in HIT
치자,genistein,5280961,4843,NOS2,known target in HIT
치자,genistein,5280961,1029,CDKN2A,known target in HIT
치자,genistein,5280961,5607,MAP2K5,known target in HIT
치자,genistein,5280961,1559,CYP2C9,known target in text mining
치자,genistein,5280961,5894,RAF1,known target in HIT
치자,genistein,5280961,7157,TP53,known target in HIT
치자,genistein,5280961,2064,ERBB2,known target in HIT
치자,genistein,5280961,9656,MDC1,known target in HIT
치자,genistein,5280961,3162,HMOX1,known target in text mining
치자,genistein,5280961,3553,IL1B,known target in HIT
치자,genistein,5280961,890,CCNA2,known target in HIT
치자,genistein,5280961,4193,MDM2,known target in HIT
치자,genistein,5280961,79444,BIRC7,known target in HIT
치자,genistein,5280961,5970,RELA,known target in HIT
치자,genistein,5280961,2697,GJA1,known target in HIT
치자,genistein,5280961,207,AKT1,known target in HIT
치자,genistein,5280961,991,CDC20,known target in HIT
치자,genistein,5280961,65010,SLC26A6,known target in HIT
치자,genistein,5280961,995,CDC25C,known target in HIT
치자,genistein,5280961,5743,PTGS2,known target in HIT
치자,genistein,5280961,2645,GCK,known target in HIT
치자,genistein,5280961,1544,CYP1A2,known target in HIT
치자,genistein,5280961,6772,STAT1,known target in HIT
치자,genistein,5280961,5594,MAPK1,known target in HIT
치자,genistein,5280961,4318,MMP9,known target in HIT
치자,genistein,5280961,54658,UGT1A1,known target in HIT
치자,genistein,5280961,7042,TGFB2,known target in HIT
치자,genistein,5280961,8553,BHLHE40,known target in HIT
치자,genistein,5280961,5175,PECAM1,known target in HIT
치자,genistein,5280961,2950,GSTP1,known target in HIT
치자,genistein,5280961,6714,SRC,known target in HIT
치자,genistein,5280961,6549,SLC9A2,known target in HIT
치자,genistein,5280961,3383,ICAM1,known target in HIT
치자,genistein,5280961,9734,HDAC9,known target in HIT
치자,genistein,5280961,8600,TNFSF11,known target in HIT
치자,genistein,5280961,5728,PTEN,known target in HIT
치자,genistein,5280961,3290,HSD11B1,known target in HIT
치자,genistein,5280961,581,BAX,known target in HIT
치자,genistein,5280961,699,BUB1,known target in HIT
치자,genistein,5280961,6774,STAT3,known target in HIT
치자,genistein,5280961,6850,SYK,known target in HIT
치자,genistein,5280961,7040,TGFB1,known target in HIT
치자,genistein,5280961,7124,TNF,known target in HIT
치자,genistein,5280961,328,APEX1,known target in HIT
치자,genistein,5280961,5609,MAP2K7,known target in HIT
치자,genistein,5280961,5591,PRKDC,known target in HIT
치자,genistein,5280961,5465,PPARA,known target in HIT
치자,genistein,5280961,2353,FOS,known target in HIT
치자,genistein,5280961,1576,CYP3A4,known target in text mining
치자,genistein,5280961,9563,H6PD,known target in HIT
치자,genistein,5280961,5595,MAPK3,known target in HIT
치자,genistein,5280961,6550,SLC9A3,known target in HIT
치자,genistein,5280961,5371,PML,known target in HIT
치자,genistein,5280961,472,ATM,known target in HIT
치자,genistein,5280961,2720,GLB1,known target in HIT
치자,genistein,5280961,3690,ITGB3,0.84
치자,genistein,5280961,4891,SLC11A2,0.84
치자,genistein,5280961,101,ADAM8,0.82
치자,genistein,5280961,93380,MMGT1,0.82
치자,icariside D2,14539961,2548,GAA,0.89
치자,icariside D2,14539961,7299,TYR,0.89
치자,icariside D2,14539961,5315,PKM,0.8
치자,"5-hydroxy-6,7,3',4',5'-pentamethoxyflavone",73648,196,AHR,0.8
치자,"4-(Hydroxymethyl)-2,6-dimethoxyphenol",10741,,,
치자,gastrodamine,5317532,,,
치자,paeonol,11092,2475,MTOR,known target in HERB
치자,paeonol,11092,7299,TYR,known target in HIT
치자,paeonol,11092,3553,IL1B,known target in HIT
치자,paeonol,11092,3551,IKBKB,known target in HIT
치자,paeonol,11092,4129,MAOB,known target in HIT
치자,paeonol,11092,5970,RELA,known target in HIT
치자,paeonol,11092,2931,GSK3A,known target in text mining
치자,paeonol,11092,207,AKT1,known target in HERB
치자,paeonol,11092,55872,PBK,known target in HIT
치자,paeonol,11092,3558,IL2,known target in HIT
치자,paeonol,11092,406991,MIR21,known target in HIT
치자,paeonol,11092,5743,PTGS2,known target in HIT
치자,paeonol,11092,4128,MAOA,known target in HIT
치자,paeonol,11092,5594,MAPK1,known target in HIT
치자,paeonol,11092,7137,TNNI3,known target in HIT
치자,paeonol,11092,3383,ICAM1,known target in HIT
치자,paeonol,11092,5728,PTEN,known target in HIT
치자,paeonol,11092,581,BAX,known target in HIT
치자,paeonol,11092,596,BCL2,known target in HIT
치자,paeonol,11092,7124,TNF,known target in HIT
치자,paeonol,11092,4851,NOTCH1,known target in HIT
치자,paeonol,11092,5465,PPARA,known target in text mining
치자,paeonol,11092,407029,MIR30A,known target in HIT
치자,paeonol,11092,4792,NFKBIA,known target in HIT
치자,paeonol,11092,6462,SHBG,0.89
치자,paeonol,11092,5241,PGR,0.89
치자,paeonol,11092,2100,ESR2,0.89
치자,paeonol,11092,367,AR,0.89
치자,paeonol,11092,2099,ESR1,0.89
치자,paeonol,11092,7474,WNT5A,0.82
치자,paeonol,11092,668,FOXL2,0.82
치자,paeonol,11092,23671,TMEFF2,0.82
치자,3-hydroxypipecolic acid,13874222,8972,MGAM,0.8
치자,3-hydroxypipecolic acid,13874222,2548,GAA,0.8
치자,3-hydroxypipecolic acid,13874222,2717,GLA,0.8
치자,3-hydroxypipecolic acid,13874222,2595,GANC,0.8
치자,3-hydroxypipecolic acid,13874222,7357,UGCG,0.8
치자,3-hydroxypipecolic acid,13874222,23193,GANAB,0.8
치자,dihydrotricin,23626481,1268,CNR1,0.84
치자,dihydrotricin,23626481,1269,CNR2,0.84
치자,dihydrotricin,23626481,9212,AURKB,0.8
치자,7-hydroxy-5-methoxy-chromone,129848159,,,
치자,scopoletin,5280460,5563,PRKAA2,known target in HERB
치자,scopoletin,5280460,1728,NQO1,known target in HIT
치자,scopoletin,5280460,5562,PRKAA1,known target in HERB
치자,scopoletin,5280460,1571,CYP2E1,known target in HERB
치자,scopoletin,5280460,847,CAT,known target in HERB
치자,scopoletin,5280460,4790,NFKB1,known target in HIT
치자,scopoletin,5280460,6720,SREBF1,known target in HERB
치자,scopoletin,5280460,1385,CREB1,known target in HIT
치자,scopoletin,5280460,4129,MAOB,known target in HIT
치자,scopoletin,5280460,5594,MAPK1,known target in HIT
치자,scopoletin,5280460,1312,COMT,0.96
치자,curdione,131675179,1588,CYP19A1,0.84
치자,curdione,131675179,6261,RYR1,0.84
치자,curdione,131675179,5153,PDE1B,0.84
치자,curdione,131675179,5143,PDE4C,0.84
치자,curdione,131675179,5290,PIK3CA,0.84
치자,curdione,131675179,5293,PIK3CD,0.84
치자,curdione,131675179,23420,NOMO1,0.84
치자,curdione,131675179,3066,HDAC2,0.84
치자,curdione,131675179,5146,PDE6C,0.84
치자,curdione,131675179,135,ADORA2A,0.84
치자,curdione,131675179,140,ADORA3,0.84
치자,curdione,131675179,50940,PDE11A,0.84
치자,curdione,131675179,3708,ITPR1,0.84
치자,curdione,131675179,367,AR,0.84
치자,curdione,131675179,6389,SDHA,0.84
치자,curdione,131675179,5139,PDE3A,0.84
치자,curdione,131675179,5144,PDE4D,0.84
치자,curdione,131675179,8904,CPNE1,0.84
치자,curdione,131675179,3710,ITPR3,0.84
치자,curdione,131675179,27115,PDE7B,0.84
치자,dec-2-enal,5283345,590,BCHE,0.84
치자,dec-2-enal,5283345,43,ACHE,0.84
치자,dec-2-enal,5283345,8292,COLQ,0.82
치자,dec-2-enal,5283345,2908,NR3C1,0.8
치자,dec-2-enal,5283345,6462,SHBG,0.8
치자,dec-2-enal,5283345,5004,ORM1,0.8
치자,dec-2-enal,5283345,2100,ESR2,0.8
치자,dec-2-enal,5283345,4986,OPRK1,0.8
치자,dec-2-enal,5283345,367,AR,0.8
치자,dec-2-enal,5283345,2099,ESR1,0.8
치자,dec-2-enal,5283345,1586,CYP17A1,0.8
치자,dec-2-enal,5283345,5241,PGR,0.8
치자,dec-2-enal,5283345,4306,NR3C2,0.8
치자,syringic acid,10742,,,
치자,gardenin,261859,,,
치자,PENTYLFURAN,19602,,,
치자,Heptenal,5283316,590,BCHE,0.84
치자,Heptenal,5283316,43,ACHE,0.84
치자,Heptenal,5283316,8292,COLQ,0.82
치자,methyl propyl disulfide,16592,,,
치자,Syringaldehyde,8655,,,
치자,C09704,5281525,367,AR,0.84
치자,C09704,5281525,7474,WNT5A,0.82
치자,C09704,5281525,668,FOXL2,0.82
치자,C09704,5281525,23671,TMEFF2,0.82
치자,farnesol,1549109,942,CD86,known target in HERB
치자,farnesol,1549109,5290,PIK3CA,known target in HERB
치자,farnesol,1549109,5293,PIK3CD,known target in HERB
치자,farnesol,1549109,2335,FN1,known target in HERB
치자,farnesol,1549109,91543,RSAD2,known target in HERB
치자,farnesol,1549109,10494,STK25,known target in HERB
치자,farnesol,1549109,1000,CDH2,known target in HERB
치자,farnesol,1549109,5294,PIK3CG,known target in HERB
치자,farnesol,1549109,2475,MTOR,known target in HERB
치자,farnesol,1549109,999,CDH1,known target in HERB
치자,farnesol,1549109,7291,TWIST1,known target in HERB
치자,farnesol,1549109,6348,CCL3,known target in HERB
치자,farnesol,1549109,207,AKT1,known target in HERB
치자,farnesol,1549109,7431,VIM,known target in HERB
치자,farnesol,1549109,3716,JAK1,known target in HERB
치자,farnesol,1549109,3084,NRG1,known target in HERB
치자,farnesol,1549109,909,CD1A,known target in HERB
치자,farnesol,1549109,5781,PTPN11,known target in HERB
치자,farnesol,1549109,3717,JAK2,known target in HERB
치자,farnesol,1549109,6774,STAT3,known target in HERB
치자,farnesol,1549109,7124,TNF,known target in HERB
치자,farnesol,1549109,6615,SNAI1,known target in HERB
치자,farnesol,1549109,5295,PIK3R1,known target in HERB
치자,farnesol,1549109,941,CD80,known target in HERB
치자,farnesol,1549109,1437,CSF2,known target in HERB
치자,farnesol,1549109,5291,PIK3CB,known target in HERB
치자,farnesol,1549109,9308,CD83,known target in HERB
치자,farnesol,1549109,100506658,OCLN,known target in HERB
치자,farnesol,1549109,50700,RDH8,0.84
치자,farnesol,1549109,220,ALDH1A3,0.84
치자,farnesol,1549109,57665,RDH14,0.84
치자,farnesol,1549109,347,APOD,0.84
치자,farnesol,1549109,5959,RDH5,0.84
치자,farnesol,1549109,9249,DHRS3,0.84
치자,farnesol,1549109,10901,DHRS4,0.84
치자,farnesol,1549109,51109,RDH11,0.84
치자,farnesol,1549109,216,ALDH1A1,0.84
치자,farnesol,1549109,112724,RDH13,0.84
치자,farnesol,1549109,8854,ALDH1A2,0.84
치자,farnesol,1549109,9227,LRAT,0.84
치자,farnesol,1549109,54884,RETSAT,0.84
치자,farnesol,1549109,3106,HLA-B,0.84
치자,farnesol,1549109,5730,PTGDS,0.84
치자,farnesol,1549109,145226,RDH12,0.84
치자,farnesol,1549109,6247,RS1,0.82
치자,farnesol,1549109,8608,RDH16,0.82
치자,farnesol,1549109,5054,SERPINE1,0.82
치자,farnesol,1549109,3952,LEP,0.82
치자,4-methoxybenzaldehyde,31244,367,AR,0.8
